Variable,Value
x#1#1#4#5#1#1,0.0
x#1#1#4#5#1#2,0.0
x#1#1#4#5#1#3,0.0
x#1#1#4#5#2#1,0.0
x#1#1#4#5#2#2,0.0
x#1#1#4#5#3#1,0.0
x#1#1#4#5#3#2,0.0
x#1#1#4#5#3#3,0.0
x#1#1#4#5#3#4,0.0
x#1#1#4#5#3#5,0.0
x2#3#1#4#1#1#1,0.0
x2#3#1#4#1#1#2,0.0
x2#3#1#4#1#1#3,0.0
x2#3#1#4#1#2#1,0.0
x2#3#1#4#1#2#2,0.0
Q#1#1#4,0.0
I#1#1#4,0.0
yd#1#1#2#5,0.0
x#1#1#5#5#1#1,0.0
x#1#1#5#5#1#2,0.0
x#1#1#5#5#1#3,0.0
x#1#1#5#5#2#1,0.0
x#1#1#5#5#2#2,0.0
x#1#1#5#5#3#1,0.0
x#1#1#5#5#3#2,0.0
x#1#1#5#5#3#3,0.0
x#1#1#5#5#3#4,0.0
x#1#1#5#5#3#5,0.0
x2#3#1#5#1#1#1,0.0
x2#3#1#5#1#1#2,0.0
x2#3#1#5#1#1#3,0.0
x2#3#1#5#1#2#1,0.0
x2#3#1#5#1#2#2,0.0
Q#1#1#5,0.0
I#1#1#5,0.0
yd#1#1#2#6,0.0
x#1#1#6#5#3#3,0.0
x#1#1#6#5#3#2,0.0
x#1#1#6#5#3#1,0.0
x#1#1#6#5#2#2,0.0
x#1#1#6#5#2#1,0.0
x#1#1#6#5#1#3,0.0
x#1#1#6#5#1#2,0.0
x#1#1#6#5#1#1,0.0
x#1#1#6#5#3#5,0.0
x#1#1#6#5#3#4,0.0
x2#3#1#6#1#1#1,0.0
x2#3#1#6#1#1#2,0.0
x2#3#1#6#1#1#3,0.0
x2#3#1#6#1#2#1,0.0
x2#3#1#6#1#2#2,0.0
Q#1#1#6,0.0
I#1#1#6,0.0
yd#1#1#2#7,0.0
x#1#1#7#5#3#5,0.0
x#1#1#7#5#3#4,0.0
x#1#1#7#5#3#3,0.0
x#1#1#7#5#3#2,0.0
x#1#1#7#5#3#1,0.0
x#1#1#7#5#2#2,0.0
x#1#1#7#5#2#1,0.0
x#1#1#7#5#1#3,0.0
x#1#1#7#5#1#2,0.0
x#1#1#7#5#1#1,0.0
x2#3#1#7#1#1#1,0.0
x2#3#1#7#1#1#2,0.0
x2#3#1#7#1#1#3,0.0
x2#3#1#7#1#2#1,0.0
x2#3#1#7#1#2#2,0.0
Q#1#1#7,0.0
I#1#1#7,0.0
yd#1#1#2#8,0.0
x#1#1#8#5#3#2,0.0
x#1#1#8#5#3#1,0.0
x#1#1#8#5#2#2,0.0
x#1#1#8#5#2#1,0.0
x#1#1#8#5#1#3,0.0
x#1#1#8#5#1#2,0.0
x#1#1#8#5#1#1,0.0
x#1#1#8#5#3#3,0.0
x#1#1#8#5#3#4,0.0
x#1#1#8#5#3#5,0.0
x2#3#1#8#1#1#1,0.0
x2#3#1#8#1#1#2,0.0
x2#3#1#8#1#1#3,0.0
x2#3#1#8#1#2#1,0.0
x2#3#1#8#1#2#2,0.0
Q#1#1#8,0.0
I#1#1#8,0.0
yd#1#1#2#9,0.0
x#1#1#9#5#1#1,0.0
x#1#1#9#5#1#2,0.0
x#1#1#9#5#1#3,0.0
x#1#1#9#5#2#1,0.0
x#1#1#9#5#2#2,0.0
x#1#1#9#5#3#1,0.0
x#1#1#9#5#3#2,0.0
x#1#1#9#5#3#3,0.0
x#1#1#9#5#3#4,0.0
x#1#1#9#5#3#5,0.0
x2#3#1#9#1#1#1,0.0
x2#3#1#9#1#1#2,0.0
x2#3#1#9#1#1#3,0.0
x2#3#1#9#1#2#1,0.0
x2#3#1#9#1#2#2,0.0
Q#1#1#9,0.0
I#1#1#9,0.0
yd#1#1#2#10,0.0
x#1#1#10#5#3#5,0.0
x#1#1#10#5#3#4,0.0
x#1#1#10#5#3#3,0.0
x#1#1#10#5#3#2,0.0
x#1#1#10#5#3#1,0.0
x#1#1#10#5#2#2,0.0
x#1#1#10#5#2#1,0.0
x#1#1#10#5#1#3,0.0
x#1#1#10#5#1#2,0.0
x#1#1#10#5#1#1,0.0
x2#3#1#10#1#1#1,0.0
x2#3#1#10#1#1#2,0.0
x2#3#1#10#1#1#3,0.0
x2#3#1#10#1#2#1,0.0
x2#3#1#10#1#2#2,0.0
Q#1#1#10,0.0
I#1#1#10,0.0
yd#1#1#2#11,0.0
x#1#1#11#5#1#1,0.0
x#1#1#11#5#1#2,0.0
x#1#1#11#5#1#3,0.0
x#1#1#11#5#2#1,0.0
x#1#1#11#5#2#2,0.0
x#1#1#11#5#3#1,0.0
x#1#1#11#5#3#2,0.0
x#1#1#11#5#3#3,0.0
x#1#1#11#5#3#4,0.0
x#1#1#11#5#3#5,0.0
x2#3#1#11#1#1#1,0.0
x2#3#1#11#1#1#2,0.0
x2#3#1#11#1#1#3,0.0
x2#3#1#11#1#2#1,0.0
x2#3#1#11#1#2#2,0.0
Q#1#1#11,0.0
I#1#1#11,0.0
yd#1#1#2#12,0.0
x#1#1#12#5#3#4,0.0
x#1#1#12#5#3#5,0.0
x#1#1#12#5#3#3,0.0
x#1#1#12#5#3#2,0.0
x#1#1#12#5#3#1,0.0
x#1#1#12#5#2#2,0.0
x#1#1#12#5#2#1,0.0
x#1#1#12#5#1#3,0.0
x#1#1#12#5#1#2,0.0
x#1#1#12#5#1#1,0.0
x2#3#1#12#1#1#1,0.0
x2#3#1#12#1#1#2,0.0
x2#3#1#12#1#1#3,0.0
x2#3#1#12#1#2#1,0.0
x2#3#1#12#1#2#2,0.0
Q#1#1#12,0.0
I#1#1#12,0.0
yd#1#1#2#13,0.0
x#1#1#13#5#1#1,0.0
x#1#1#13#5#1#2,0.0
x#1#1#13#5#1#3,0.0
x#1#1#13#5#2#1,0.0
x#1#1#13#5#2#2,0.0
x#1#1#13#5#3#1,0.0
x#1#1#13#5#3#2,0.0
x#1#1#13#5#3#3,0.0
x#1#1#13#5#3#4,0.0
x#1#1#13#5#3#5,0.0
x2#3#1#13#1#1#1,0.0
x2#3#1#13#1#1#2,0.0
x2#3#1#13#1#1#3,0.0
x2#3#1#13#1#2#1,0.0
x2#3#1#13#1#2#2,0.0
Q#1#1#13,0.0
I#1#1#13,0.0
yd#1#1#2#14,0.0
x#1#1#14#5#1#1,0.0
x#1#1#14#5#1#2,0.0
x#1#1#14#5#1#3,0.0
x#1#1#14#5#2#1,0.0
x#1#1#14#5#2#2,0.0
x#1#1#14#5#3#1,0.0
x#1#1#14#5#3#2,0.0
x#1#1#14#5#3#3,0.0
x#1#1#14#5#3#4,0.0
x#1#1#14#5#3#5,0.0
x2#3#1#14#1#1#1,0.0
x2#3#1#14#1#1#2,0.0
x2#3#1#14#1#1#3,0.0
x2#3#1#14#1#2#1,0.0
x2#3#1#14#1#2#2,0.0
Q#1#1#14,0.0
I#1#1#14,0.0
yd#1#1#2#15,0.0
x#1#1#15#5#3#5,0.0
x#1#1#15#5#3#4,0.0
x#1#1#15#5#3#3,0.0
x#1#1#15#5#3#2,0.0
x#1#1#15#5#3#1,0.0
x#1#1#15#5#2#2,0.0
x#1#1#15#5#2#1,0.0
x#1#1#15#5#1#3,0.0
x#1#1#15#5#1#2,0.0
x#1#1#15#5#1#1,0.0
x2#3#1#15#1#1#1,0.0
x2#3#1#15#1#1#2,0.0
x2#3#1#15#1#1#3,0.0
x2#3#1#15#1#2#1,0.0
x2#3#1#15#1#2#2,0.0
Q#1#1#15,0.0
I#1#1#15,0.0
yd#1#1#2#16,0.0
x#1#1#16#5#3#5,0.0
x#1#1#16#5#3#3,0.0
x#1#1#16#5#3#4,0.0
x#1#1#16#5#1#1,0.0
x#1#1#16#5#1#2,0.0
x#1#1#16#5#1#3,0.0
x#1#1#16#5#2#1,0.0
x#1#1#16#5#2#2,0.0
x#1#1#16#5#3#1,0.0
x#1#1#16#5#3#2,0.0
x2#3#1#16#1#1#1,0.0
x2#3#1#16#1#1#2,0.0
x2#3#1#16#1#1#3,0.0
x2#3#1#16#1#2#1,0.0
x2#3#1#16#1#2#2,0.0
Q#1#1#16,0.0
I#1#1#16,0.0
yd#1#1#2#17,0.0
x#1#1#17#5#3#5,0.0
x#1#1#17#5#3#4,0.0
x#1#1#17#5#3#3,0.0
x#1#1#17#5#3#2,0.0
x#1#1#17#5#3#1,0.0
x#1#1#17#5#2#2,0.0
x#1#1#17#5#2#1,0.0
x#1#1#17#5#1#3,0.0
x#1#1#17#5#1#2,0.0
x#1#1#17#5#1#1,0.0
x2#3#1#17#1#1#1,0.0
x2#3#1#17#1#1#2,0.0
x2#3#1#17#1#1#3,0.0
x2#3#1#17#1#2#1,0.0
x2#3#1#17#1#2#2,0.0
Q#1#1#17,0.0
I#1#1#17,0.0
yd#1#1#2#18,0.0
x#1#1#18#5#1#1,0.0
x#1#1#18#5#1#2,0.0
x#1#1#18#5#1#3,0.0
x#1#1#18#5#2#1,0.0
x#1#1#18#5#2#2,0.0
x#1#1#18#5#3#1,0.0
x#1#1#18#5#3#2,0.0
x#1#1#18#5#3#3,0.0
x#1#1#18#5#3#4,0.0
x#1#1#18#5#3#5,0.0
x2#3#1#18#1#1#1,0.0
x2#3#1#18#1#1#2,0.0
x2#3#1#18#1#1#3,0.0
x2#3#1#18#1#2#1,0.0
x2#3#1#18#1#2#2,0.0
Q#1#1#18,0.0
I#1#1#18,0.0
yd#1#1#2#19,0.0
x#1#1#19#5#3#5,0.0
x#1#1#19#5#3#4,0.0
x#1#1#19#5#3#3,0.0
x#1#1#19#5#3#2,0.0
x#1#1#19#5#3#1,0.0
x#1#1#19#5#2#2,0.0
x#1#1#19#5#2#1,0.0
x#1#1#19#5#1#3,0.0
x#1#1#19#5#1#2,0.0
x#1#1#19#5#1#1,0.0
x2#3#1#19#1#1#1,0.0
x2#3#1#19#1#1#2,0.0
x2#3#1#19#1#1#3,0.0
x2#3#1#19#1#2#1,0.0
x2#3#1#19#1#2#2,0.0
Q#1#1#19,0.0
I#1#1#19,0.0
yd#1#1#2#20,0.0
x#1#1#20#5#3#5,0.0
x#1#1#20#5#3#4,0.0
x#1#1#20#5#2#2,0.0
x#1#1#20#5#2#1,0.0
x#1#1#20#5#1#3,0.0
x#1#1#20#5#1#2,0.0
x#1#1#20#5#1#1,0.0
x#1#1#20#5#3#3,0.0
x#1#1#20#5#3#2,0.0
x#1#1#20#5#3#1,0.0
x2#3#1#20#1#1#1,0.0
x2#3#1#20#1#1#2,0.0
x2#3#1#20#1#1#3,0.0
x2#3#1#20#1#2#1,0.0
x2#3#1#20#1#2#2,0.0
Q#1#1#20,0.0
I#1#1#20,0.0
yd#1#1#2#21,0.0
x#1#1#21#5#1#1,0.0
x#1#1#21#5#1#2,0.0
x#1#1#21#5#1#3,0.0
x#1#1#21#5#2#1,0.0
x#1#1#21#5#2#2,0.0
x#1#1#21#5#3#1,0.0
x#1#1#21#5#3#2,0.0
x#1#1#21#5#3#3,0.0
x#1#1#21#5#3#4,0.0
x#1#1#21#5#3#5,0.0
x2#3#1#21#1#1#1,0.0
x2#3#1#21#1#1#2,0.0
x2#3#1#21#1#1#3,0.0
x2#3#1#21#1#2#1,0.0
x2#3#1#21#1#2#2,0.0
Q#1#1#21,0.0
I#1#1#21,0.0
yd#1#1#2#22,21.42
x#1#1#22#5#1#1,21.168
x#1#1#22#5#1#2,0.0
x#1#1#22#5#1#3,21.168
x#1#1#22#5#2#1,4.14800000000001
x#1#1#22#5#2#2,12.096
x#1#1#22#5#3#1,0.0
x#1#1#22#5#3#2,0.0
x#1#1#22#5#3#3,0.0
x#1#1#22#5#3#4,0.0
x#1#1#22#5#3#5,0.0
x2#3#1#22#1#1#1,0.0
x2#3#1#22#1#1#2,0.0
x2#3#1#22#1#1#3,0.0
x2#3#1#22#1#2#1,0.0
x2#3#1#22#1#2#2,0.0
Q#1#1#22,80.00000000000001
I#1#1#22,0.0
yd#1#1#2#23,21.42
x#1#1#23#5#3#2,0.0
x#1#1#23#5#1#1,0.0
x#1#1#23#5#1#2,0.0
x#1#1#23#5#1#3,0.0
x#1#1#23#5#2#1,0.0
x#1#1#23#5#2#2,0.0
x#1#1#23#5#3#1,0.0
x#1#1#23#5#3#5,0.0
x#1#1#23#5#3#4,0.0
x#1#1#23#5#3#3,0.0
x2#3#1#23#1#1#1,0.0
x2#3#1#23#1#1#2,0.0
x2#3#1#23#1#1#3,0.0
x2#3#1#23#1#2#1,0.0
x2#3#1#23#1#2#2,0.0
Q#1#1#23,21.42
I#1#1#23,0.0
yd#1#1#2#24,21.42
x#1#1#24#5#3#5,0.0
x#1#1#24#5#3#4,0.0
x#1#1#24#5#3#3,0.0
x#1#1#24#5#3#2,0.0
x#1#1#24#5#3#1,0.0
x#1#1#24#5#2#2,12.096
x#1#1#24#5#2#1,12.096
x#1#1#24#5#1#3,21.168
x#1#1#24#5#1#2,0.0
x#1#1#24#5#1#1,0.0
x2#3#1#24#1#1#1,0.0
x2#3#1#24#1#1#2,0.0
x2#3#1#24#1#1#3,0.0
x2#3#1#24#1#2#1,0.0
x2#3#1#24#1#2#2,0.0
Q#1#1#24,66.78
I#1#1#24,0.0
yd#1#1#2#25,21.42
x#1#1#25#5#3#5,0.0
x#1#1#25#5#3#4,0.0
x#1#1#25#5#3#3,0.0
x#1#1#25#5#3#2,0.0
x#1#1#25#5#3#1,0.0
x#1#1#25#5#2#2,0.0
x#1#1#25#5#2#1,0.0
x#1#1#25#5#1#3,0.0
x#1#1#25#5#1#2,0.0
x#1#1#25#5#1#1,0.0
x2#3#1#25#1#1#1,0.0
x2#3#1#25#1#1#2,0.0
x2#3#1#25#1#1#3,0.0
x2#3#1#25#1#2#1,0.0
x2#3#1#25#1#2#2,0.0
Q#1#1#25,79.43599999999992
I#1#1#25,58.01599999999992
yd#1#1#2#26,15.679999999999922
x#1#1#26#5#1#1,21.168
x#1#1#26#5#1#2,0.0
x#1#1#26#5#1#3,21.168
x#1#1#26#5#2#1,0.0
x#1#1#26#5#2#2,0.0
x#1#1#26#5#3#1,0.0
x#1#1#26#5#3#2,0.0
x#1#1#26#5#3#3,0.0
x#1#1#26#5#3#4,0.0
x#1#1#26#5#3#5,0.0
x2#3#1#26#1#1#1,0.0
x2#3#1#26#1#1#2,0.0
x2#3#1#26#1#1#3,0.0
x2#3#1#26#1#2#1,0.0
x2#3#1#26#1#2#2,0.0
Q#1#1#26,0.0
I#1#1#26,0.0
yd#1#1#2#27,0.0
x#1#1#27#5#3#3,0.0
x#1#1#27#5#3#4,0.0
x#1#1#27#5#3#5,0.0
x#1#1#27#5#3#2,0.0
x#1#1#27#5#3#1,0.0
x#1#1#27#5#2#2,0.0
x#1#1#27#5#2#1,0.0
x#1#1#27#5#1#3,0.0
x#1#1#27#5#1#2,0.0
x#1#1#27#5#1#1,0.0
x2#3#1#27#1#1#1,0.0
x2#3#1#27#1#1#2,0.0
x2#3#1#27#1#1#3,0.0
x2#3#1#27#1#2#1,0.0
x2#3#1#27#1#2#2,0.0
Q#1#1#27,-0.0
I#1#1#27,0.0
yd#1#1#2#28,0.0
x#1#1#28#5#3#5,0.0
x#1#1#28#5#3#4,0.0
x#1#1#28#5#3#3,0.0
x#1#1#28#5#3#2,0.0
x#1#1#28#5#3#1,0.0
x#1#1#28#5#2#2,12.096
x#1#1#28#5#2#1,12.096
x#1#1#28#5#1#3,21.168
x#1#1#28#5#1#2,0.0
x#1#1#28#5#1#1,21.168
x2#3#1#28#1#1#1,0.0
x2#3#1#28#1#1#2,0.0
x2#3#1#28#1#1#3,0.0
x2#3#1#28#1#2#1,0.0
x2#3#1#28#1#2#2,0.0
Q#1#1#28,66.528
I#1#1#28,0.0
yd#1#1#2#29,0.0
x#1#1#29#5#3#5,0.0
x#1#1#29#5#3#4,0.0
x#1#1#29#5#3#3,0.0
x#1#1#29#5#3#2,0.0
x#1#1#29#5#3#1,0.0
x#1#1#29#5#2#2,0.0
x#1#1#29#5#2#1,0.0
x#1#1#29#5#1#3,0.0
x#1#1#29#5#1#2,0.0
x#1#1#29#5#1#1,0.0
x2#3#1#29#1#1#1,0.0
x2#3#1#29#1#1#2,0.0
x2#3#1#29#1#1#3,0.0
x2#3#1#29#1#2#1,0.0
x2#3#1#29#1#2#2,0.0
Q#1#1#29,0.0
I#1#1#29,0.0
yd#1#1#2#30,0.0
x#1#1#30#5#3#5,0.0
x#1#1#30#5#3#4,0.0
x#1#1#30#5#3#3,0.0
x#1#1#30#5#3#2,0.0
x#1#1#30#5#3#1,0.0
x#1#1#30#5#2#2,0.0
x#1#1#30#5#2#1,0.0
x#1#1#30#5#1#3,0.0
x#1#1#30#5#1#2,0.0
x#1#1#30#5#1#1,0.0
x2#3#1#30#1#1#1,0.0
x2#3#1#30#1#1#2,0.0
x2#3#1#30#1#1#3,0.0
x2#3#1#30#1#2#1,0.0
x2#3#1#30#1#2#2,0.0
Q#1#1#30,0.0
I#1#1#30,0.0
x#1#2#1#5#3#5,0.0
x#1#2#1#5#3#4,0.0
x#1#2#1#5#3#3,0.0
x#1#2#1#5#3#2,0.0
x#1#2#1#5#3#1,0.0
x#1#2#1#5#2#2,0.0
x#1#2#1#5#2#1,0.0
x#1#2#1#5#1#2,0.0
x#1#2#1#5#1#1,0.0
x#1#2#1#5#1#3,0.0
x2#3#2#1#1#1#1,0.0
x2#3#2#1#1#1#2,0.0
x2#3#2#1#1#1#3,0.0
x2#3#2#1#1#2#1,0.0
x2#3#2#1#1#2#2,0.0
Q#1#2#1,0.0
I#1#2#0,0.0
I#1#2#1,0.0
x#1#2#2#5#3#5,0.0
x#1#2#2#5#3#4,0.0
x#1#2#2#5#3#3,0.0
x#1#2#2#5#3#2,0.0
x#1#2#2#5#3#1,0.0
x#1#2#2#5#2#2,0.0
x#1#2#2#5#2#1,0.0
x#1#2#2#5#1#3,0.0
x#1#2#2#5#1#2,0.0
x#1#2#2#5#1#1,0.0
x2#3#2#2#1#1#1,0.0
x2#3#2#2#1#1#2,0.0
x2#3#2#2#1#1#3,0.0
x2#3#2#2#1#2#1,0.0
x2#3#2#2#1#2#2,0.0
Q#1#2#2,0.0
I#1#2#2,0.0
x#1#2#3#5#1#1,0.0
x#1#2#3#5#1#2,0.0
x#1#2#3#5#1#3,0.0
x#1#2#3#5#2#1,0.0
x#1#2#3#5#2#2,0.0
x#1#2#3#5#3#1,0.0
x#1#2#3#5#3#2,0.0
x#1#2#3#5#3#3,0.0
x#1#2#3#5#3#4,0.0
x#1#2#3#5#3#5,0.0
x2#3#2#3#1#1#1,0.0
x2#3#2#3#1#1#2,0.0
x2#3#2#3#1#1#3,0.0
x2#3#2#3#1#2#1,0.0
x2#3#2#3#1#2#2,0.0
Q#1#2#3,0.0
I#1#2#3,0.0
x#1#2#4#5#1#1,0.0
x#1#2#4#5#1#2,0.0
x#1#2#4#5#1#3,0.0
x#1#2#4#5#2#1,0.0
x#1#2#4#5#2#2,0.0
x#1#2#4#5#3#1,0.0
x#1#2#4#5#3#2,0.0
x#1#2#4#5#3#3,0.0
x#1#2#4#5#3#5,0.0
x#1#2#4#5#3#4,0.0
x2#3#2#4#1#1#1,0.0
x2#3#2#4#1#1#2,0.0
x2#3#2#4#1#1#3,0.0
x2#3#2#4#1#2#1,0.0
x2#3#2#4#1#2#2,0.0
Q#1#2#4,0.0
I#1#2#4,0.0
x#1#2#5#5#3#5,0.0
x#1#2#5#5#3#4,0.0
x#1#2#5#5#3#3,0.0
x#1#2#5#5#3#2,0.0
x#1#2#5#5#3#1,0.0
x#1#2#5#5#2#2,0.0
x#1#2#5#5#2#1,0.0
x#1#2#5#5#1#3,0.0
x#1#2#5#5#1#2,0.0
x#1#2#5#5#1#1,0.0
x2#3#2#5#1#1#1,0.0
x2#3#2#5#1#1#2,0.0
x2#3#2#5#1#1#3,0.0
x2#3#2#5#1#2#1,0.0
x2#3#2#5#1#2#2,0.0
Q#1#2#5,0.0
I#1#2#5,0.0
x#1#2#6#5#1#1,0.0
x#1#2#6#5#1#2,0.0
x#1#2#6#5#1#3,0.0
x#1#2#6#5#2#1,0.0
x#1#2#6#5#2#2,0.0
x#1#2#6#5#3#1,0.0
x#1#2#6#5#3#2,0.0
x#1#2#6#5#3#3,0.0
x#1#2#6#5#3#4,0.0
x#1#2#6#5#3#5,0.0
x2#3#2#6#1#1#1,0.0
x2#3#2#6#1#1#2,0.0
x2#3#2#6#1#1#3,0.0
x2#3#2#6#1#2#1,0.0
x2#3#2#6#1#2#2,0.0
Q#1#2#6,0.0
I#1#2#6,0.0
x#1#2#7#5#3#5,0.0
x#1#2#7#5#3#4,0.0
x#1#2#7#5#3#3,0.0
x#1#2#7#5#3#2,0.0
x#1#2#7#5#3#1,0.0
x#1#2#7#5#2#2,0.0
x#1#2#7#5#2#1,0.0
x#1#2#7#5#1#3,0.0
x#1#2#7#5#1#2,0.0
x#1#2#7#5#1#1,0.0
x2#3#2#7#1#1#1,0.0
x2#3#2#7#1#1#2,0.0
x2#3#2#7#1#1#3,0.0
x2#3#2#7#1#2#1,0.0
x2#3#2#7#1#2#2,0.0
Q#1#2#7,0.0
I#1#2#7,0.0
x#1#2#8#5#3#5,0.0
x#1#2#8#5#3#4,0.0
x#1#2#8#5#3#3,0.0
x#1#2#8#5#3#2,0.0
x#1#2#8#5#3#1,0.0
x#1#2#8#5#2#2,0.0
x#1#2#8#5#2#1,0.0
x#1#2#8#5#1#3,0.0
x#1#2#8#5#1#2,0.0
x#1#2#8#5#1#1,0.0
x2#3#2#8#1#1#1,0.0
x2#3#2#8#1#1#2,0.0
x2#3#2#8#1#1#3,0.0
x2#3#2#8#1#2#1,0.0
x2#3#2#8#1#2#2,0.0
Q#1#2#8,0.0
I#1#2#8,0.0
x#1#2#9#5#3#5,0.0
x#1#2#9#5#3#4,0.0
x#1#2#9#5#3#3,0.0
x#1#2#9#5#3#2,0.0
x#1#2#9#5#3#1,0.0
x#1#2#9#5#2#2,0.0
x#1#2#9#5#2#1,0.0
x#1#2#9#5#1#3,0.0
x#1#2#9#5#1#2,0.0
x#1#2#9#5#1#1,0.0
x2#3#2#9#1#1#1,0.0
x2#3#2#9#1#1#2,0.0
x2#3#2#9#1#1#3,0.0
x2#3#2#9#1#2#1,0.0
x2#3#2#9#1#2#2,0.0
Q#1#2#9,0.0
I#1#2#9,0.0
x#1#2#10#5#3#4,0.0
x#1#2#10#5#1#1,0.0
x#1#2#10#5#1#2,0.0
x#1#2#10#5#1#3,0.0
x#1#2#10#5#2#1,0.0
x#1#2#10#5#2#2,0.0
x#1#2#10#5#3#1,0.0
x#1#2#10#5#3#2,0.0
x#1#2#10#5#3#3,0.0
x#1#2#10#5#3#5,0.0
x2#3#2#10#1#1#1,0.0
x2#3#2#10#1#1#2,0.0
x2#3#2#10#1#1#3,0.0
x2#3#2#10#1#2#1,0.0
x2#3#2#10#1#2#2,0.0
Q#1#2#10,0.0
I#1#2#10,0.0
x#1#2#11#5#3#5,0.0
x#1#2#11#5#3#4,0.0
x#1#2#11#5#3#3,0.0
x#1#2#11#5#3#2,0.0
x#1#2#11#5#3#1,0.0
x#1#2#11#5#2#2,0.0
x#1#2#11#5#2#1,0.0
x#1#2#11#5#1#3,0.0
x#1#2#11#5#1#2,0.0
x#1#2#11#5#1#1,0.0
x2#3#2#11#1#1#1,0.0
x2#3#2#11#1#1#2,0.0
x2#3#2#11#1#1#3,0.0
x2#3#2#11#1#2#1,0.0
x2#3#2#11#1#2#2,0.0
Q#1#2#11,0.0
I#1#2#11,0.0
x#1#2#12#5#3#5,0.0
x#1#2#12#5#3#4,0.0
x#1#2#12#5#3#3,0.0
x#1#2#12#5#3#2,0.0
x#1#2#12#5#3#1,0.0
x#1#2#12#5#2#2,0.0
x#1#2#12#5#1#1,0.0
x#1#2#12#5#1#2,0.0
x#1#2#12#5#1#3,0.0
x#1#2#12#5#2#1,0.0
x2#3#2#12#1#1#1,0.0
x2#3#2#12#1#1#2,0.0
x2#3#2#12#1#1#3,0.0
x2#3#2#12#1#2#1,0.0
x2#3#2#12#1#2#2,0.0
Q#1#2#12,0.0
I#1#2#12,0.0
x#1#2#13#5#3#5,0.0
x#1#2#13#5#3#4,0.0
x#1#2#13#5#3#3,0.0
x#1#2#13#5#3#2,0.0
x#1#2#13#5#3#1,0.0
x#1#2#13#5#2#2,0.0
x#1#2#13#5#2#1,0.0
x#1#2#13#5#1#3,0.0
x#1#2#13#5#1#2,0.0
x#1#2#13#5#1#1,0.0
x2#3#2#13#1#1#1,0.0
x2#3#2#13#1#1#2,0.0
x2#3#2#13#1#1#3,0.0
x2#3#2#13#1#2#1,0.0
x2#3#2#13#1#2#2,0.0
Q#1#2#13,0.0
I#1#2#13,0.0
x#1#2#14#5#1#1,0.0
x#1#2#14#5#1#2,0.0
x#1#2#14#5#1#3,0.0
x#1#2#14#5#2#1,0.0
x#1#2#14#5#2#2,0.0
x#1#2#14#5#3#1,0.0
x#1#2#14#5#3#2,0.0
x#1#2#14#5#3#3,0.0
x#1#2#14#5#3#4,0.0
x#1#2#14#5#3#5,0.0
x2#3#2#14#1#1#1,0.0
x2#3#2#14#1#1#2,0.0
x2#3#2#14#1#1#3,0.0
x2#3#2#14#1#2#1,0.0
x2#3#2#14#1#2#2,0.0
Q#1#2#14,0.0
I#1#2#14,0.0
x#1#2#15#5#3#5,0.0
x#1#2#15#5#3#4,0.0
x#1#2#15#5#3#3,0.0
x#1#2#15#5#3#2,0.0
x#1#2#15#5#3#1,0.0
x#1#2#15#5#2#2,0.0
x#1#2#15#5#2#1,0.0
x#1#2#15#5#1#3,0.0
x#1#2#15#5#1#2,0.0
x#1#2#15#5#1#1,0.0
x2#3#2#15#1#1#1,0.0
x2#3#2#15#1#1#2,0.0
x2#3#2#15#1#1#3,0.0
x2#3#2#15#1#2#1,0.0
x2#3#2#15#1#2#2,0.0
Q#1#2#15,0.0
I#1#2#15,0.0
x#1#2#16#5#3#5,0.0
x#1#2#16#5#3#4,0.0
x#1#2#16#5#3#3,0.0
x#1#2#16#5#3#2,0.0
x#1#2#16#5#3#1,0.0
x#1#2#16#5#2#2,0.0
x#1#2#16#5#2#1,0.0
x#1#2#16#5#1#3,0.0
x#1#2#16#5#1#2,0.0
x#1#2#16#5#1#1,0.0
x2#3#2#16#1#1#1,0.0
x2#3#2#16#1#1#2,0.0
x2#3#2#16#1#1#3,0.0
x2#3#2#16#1#2#1,0.0
x2#3#2#16#1#2#2,0.0
Q#1#2#16,0.0
I#1#2#16,0.0
x#1#2#17#5#3#5,0.0
x#1#2#17#5#3#4,0.0
x#1#2#17#5#3#3,0.0
x#1#2#17#5#3#2,0.0
x#1#2#17#5#3#1,0.0
x#1#2#17#5#2#2,0.0
x#1#2#17#5#2#1,0.0
x#1#2#17#5#1#3,0.0
x#1#2#17#5#1#2,0.0
x#1#2#17#5#1#1,0.0
x2#3#2#17#1#1#1,0.0
x2#3#2#17#1#1#2,0.0
x2#3#2#17#1#1#3,0.0
x2#3#2#17#1#2#1,0.0
x2#3#2#17#1#2#2,0.0
Q#1#2#17,0.0
I#1#2#17,0.0
x#1#2#18#5#1#1,0.0
x#1#2#18#5#1#2,0.0
x#1#2#18#5#1#3,0.0
x#1#2#18#5#2#1,0.0
x#1#2#18#5#2#2,0.0
x#1#2#18#5#3#1,0.0
x#1#2#18#5#3#2,0.0
x#1#2#18#5#3#3,0.0
x#1#2#18#5#3#4,0.0
x#1#2#18#5#3#5,0.0
x2#3#2#18#1#1#1,0.0
x2#3#2#18#1#1#2,0.0
x2#3#2#18#1#1#3,0.0
x2#3#2#18#1#2#1,0.0
x2#3#2#18#1#2#2,0.0
Q#1#2#18,0.0
I#1#2#18,0.0
x#1#2#19#5#2#2,0.0
x#1#2#19#5#3#5,0.0
x#1#2#19#5#3#4,0.0
