Variable,Value
z#1#3#4#3#1#2,0.0
z#1#3#4#3#1#1,0.0
z#1#3#4#3#2#1,0.0
z#1#1#4#3#3#1,0.0
z#1#2#4#3#3#1,0.0
z#1#3#4#4#1#2,0.0
z#1#3#4#4#1#1,0.0
z#1#3#4#4#2#1,0.0
z#1#1#4#4#3#1,0.0
z#1#2#4#4#3#1,0.0
z#1#3#4#5#1#2,0.0
z#1#3#4#5#1#1,0.0
z#1#3#4#5#2#1,0.0
z#1#1#4#5#3#1,0.0
z#1#2#4#5#3#1,0.0
z#1#3#5#3#1#2,0.0
z#1#3#5#3#1#1,0.0
z#1#3#5#3#2#1,0.0
z#1#1#5#3#3#1,0.0
z#1#2#5#3#3#1,0.0
z#1#3#5#4#1#2,0.0
z#1#3#5#4#1#1,0.0
z#1#3#5#4#2#1,0.0
z#1#1#5#4#3#1,0.0
z#1#2#5#4#3#1,0.0
z#1#3#5#5#1#2,0.0
z#1#3#5#5#1#1,0.0
z#1#3#5#5#2#1,0.0
z#1#1#5#5#3#1,0.0
z#1#2#5#5#3#1,0.0
z#1#3#6#3#1#2,0.0
z#1#3#6#3#1#1,0.0
z#1#3#6#3#2#1,0.0
z#1#1#6#3#3#1,0.0
z#1#2#6#3#3#1,0.0
z#1#3#6#4#1#2,0.0
z#1#3#6#4#1#1,0.0
z#1#3#6#4#2#1,0.0
z#1#1#6#4#3#1,0.0
z#1#2#6#4#3#1,0.0
z#1#3#6#5#1#2,0.0
z#1#3#6#5#1#1,0.0
z#1#3#6#5#2#1,0.0
z#1#1#6#5#3#1,0.0
z#1#2#6#5#3#1,0.0
z#1#3#7#3#1#2,0.0
z#1#3#7#3#1#1,0.0
z#1#3#7#3#2#1,0.0
z#1#1#7#3#3#1,0.0
z#1#2#7#3#3#1,0.0
z#1#3#7#4#1#2,0.0
z#1#3#7#4#1#1,0.0
z#1#3#7#4#2#1,0.0
z#1#1#7#4#3#1,0.0
z#1#2#7#4#3#1,0.0
z#1#3#7#5#1#1,0.0
z#1#3#7#5#1#2,0.0
z#1#3#7#5#2#1,0.0
z#1#1#7#5#3#1,0.0
z#1#2#7#5#3#1,0.0
z#1#3#8#3#1#1,0.0
z#1#3#8#3#1#2,0.0
z#1#3#8#3#2#1,0.0
z#1#1#8#3#3#1,0.0
z#1#2#8#3#3#1,0.0
z#1#3#8#4#1#1,0.0
z#1#3#8#4#1#2,0.0
z#1#3#8#4#2#1,0.0
z#1#2#8#4#3#1,0.0
z#1#1#8#4#3#1,0.0
z#1#3#8#5#1#1,0.0
z#1#3#8#5#1#2,0.0
z#1#3#8#5#2#1,0.0
z#1#1#8#5#3#1,0.0
z#1#2#8#5#3#1,0.0
z#1#3#9#3#1#1,0.0
z#1#3#9#3#1#2,0.0
z#1#3#9#3#2#1,0.0
z#1#1#9#3#3#1,0.0
z#1#2#9#3#3#1,0.0
z#1#3#9#4#1#1,0.0
z#1#3#9#4#1#2,0.0
z#1#3#9#4#2#1,0.0
z#1#1#9#4#3#1,0.0
z#1#2#9#4#3#1,0.0
z#1#3#9#5#1#1,0.0
z#1#3#9#5#1#2,0.0
z#1#3#9#5#2#1,0.0
z#1#1#9#5#3#1,0.0
z#1#2#9#5#3#1,0.0
z#1#3#10#3#1#1,0.0
z#1#3#10#3#1#2,0.0
z#1#3#10#3#2#1,0.0
z#1#1#10#3#3#1,0.0
z#1#2#10#3#3#1,0.0
z#1#3#10#4#1#1,0.0
z#1#3#10#4#1#2,0.0
z#1#3#10#4#2#1,0.0
z#1#1#10#4#3#1,0.0
z#1#2#10#4#3#1,0.0
z#1#3#10#5#1#1,0.0
z#1#3#10#5#1#2,0.0
z#1#3#10#5#2#1,0.0
z#1#1#10#5#3#1,0.0
z#1#2#10#5#3#1,0.0
z#1#3#11#3#1#1,0.0
z#1#3#11#3#1#2,0.0
z#1#3#11#3#2#1,0.0
z#1#1#11#3#3#1,0.0
z#1#2#11#3#3#1,0.0
z#1#3#11#4#1#1,0.0
z#1#3#11#4#1#2,0.0
z#1#3#11#4#2#1,0.0
z#1#1#11#4#3#1,0.0
z#1#2#11#4#3#1,0.0
z#1#3#11#5#1#1,0.0
z#1#3#11#5#1#2,0.0
z#1#3#11#5#2#1,0.0
z#1#1#11#5#3#1,0.0
z#1#2#11#5#3#1,0.0
z#1#3#12#3#1#1,0.0
z#1#3#12#3#1#2,0.0
z#1#3#12#3#2#1,0.0
z#1#1#12#3#3#1,0.0
z#1#2#12#3#3#1,0.0
z#1#3#12#4#1#1,0.0
z#1#3#12#4#1#2,0.0
z#1#3#12#4#2#1,0.0
z#1#1#12#4#3#1,0.0
z#1#2#12#4#3#1,0.0
z#1#3#12#5#1#1,0.0
z#1#3#12#5#1#2,0.0
z#1#3#12#5#2#1,0.0
z#1#1#12#5#3#1,0.0
z#1#2#12#5#3#1,0.0
z#1#3#13#3#1#1,0.0
z#1#3#13#3#1#2,0.0
z#1#3#13#3#2#1,0.0
z#1#1#13#3#3#1,0.0
z#1#2#13#3#3#1,0.0
z#1#3#13#4#1#1,0.0
z#1#3#13#4#1#2,0.0
z#1#3#13#4#2#1,0.0
z#1#1#13#4#3#1,0.0
z#1#2#13#4#3#1,0.0
z#1#3#13#5#1#1,0.0
z#1#3#13#5#1#2,0.0
z#1#3#13#5#2#1,0.0
z#1#1#13#5#3#1,0.0
z#1#2#13#5#3#1,0.0
z#1#3#14#3#1#1,0.0
z#1#3#14#3#1#2,0.0
z#1#3#14#3#2#1,0.0
z#1#1#14#3#3#1,0.0
z#1#2#14#3#3#1,0.0
z#1#3#14#4#1#1,0.0
z#1#3#14#4#1#2,0.0
z#1#3#14#4#2#1,0.0
z#1#1#14#4#3#1,0.0
z#1#2#14#4#3#1,0.0
z#1#3#14#5#1#1,0.0
z#1#3#14#5#1#2,0.0
z#1#3#14#5#2#1,0.0
z#1#1#14#5#3#1,0.0
z#1#2#14#5#3#1,0.0
z#1#3#15#3#1#1,0.0
z#1#3#15#3#1#2,0.0
z#1#3#15#3#2#1,0.0
z#1#1#15#3#3#1,0.0
z#1#2#15#3#3#1,0.0
z#1#3#15#4#1#1,0.0
z#1#3#15#4#1#2,0.0
z#1#3#15#4#2#1,0.0
z#1#1#15#4#3#1,0.0
z#1#2#15#4#3#1,0.0
z#1#3#15#5#1#1,0.0
z#1#3#15#5#1#2,0.0
z#1#3#15#5#2#1,0.0
z#1#1#15#5#3#1,0.0
z#1#2#15#5#3#1,0.0
z#1#3#16#3#1#1,0.0
z#1#3#16#3#1#2,0.0
z#1#3#16#3#2#1,0.0
z#1#1#16#3#3#1,0.0
z#1#2#16#3#3#1,0.0
z#1#3#16#4#1#1,0.0
z#1#3#16#4#1#2,0.0
z#1#3#16#4#2#1,0.0
z#1#1#16#4#3#1,0.0
z#1#2#16#4#3#1,0.0
z#1#3#16#5#1#1,0.0
z#1#3#16#5#1#2,0.0
z#1#3#16#5#2#1,0.0
z#1#1#16#5#3#1,0.0
z#1#2#16#5#3#1,0.0
z#1#3#17#3#1#1,0.0
z#1#3#17#3#1#2,0.0
z#1#3#17#3#2#1,0.0
z#1#1#17#3#3#1,0.0
z#1#2#17#3#3#1,0.0
z#1#3#17#4#1#1,0.0
z#1#3#17#4#1#2,0.0
z#1#3#17#4#2#1,0.0
z#1#1#17#4#3#1,0.0
z#1#2#17#4#3#1,0.0
z#1#3#17#5#1#1,0.0
z#1#3#17#5#1#2,0.0
z#1#3#17#5#2#1,0.0
z#1#1#17#5#3#1,0.0
z#1#2#17#5#3#1,0.0
z#1#3#18#3#1#1,0.0
z#1#3#18#3#1#2,0.0
z#1#3#18#3#2#1,0.0
z#1#1#18#3#3#1,0.0
z#1#2#18#3#3#1,0.0
z#1#3#18#4#1#1,0.0
z#1#3#18#4#1#2,0.0
z#1#3#18#4#2#1,0.0
z#1#1#18#4#3#1,0.0
z#1#2#18#4#3#1,0.0
z#1#3#18#5#1#1,0.0
z#1#3#18#5#1#2,0.0
z#1#3#18#5#2#1,0.0
z#1#1#18#5#3#1,0.0
z#1#2#18#5#3#1,0.0
z#1#3#19#3#1#1,0.0
z#1#3#19#3#1#2,0.0
z#1#3#19#3#2#1,0.0
z#1#1#19#3#3#1,0.0
z#1#2#19#3#3#1,0.0
z#1#3#19#4#1#1,0.0
z#1#3#19#4#1#2,0.0
z#1#3#19#4#2#1,0.0
z#1#2#19#4#3#1,0.0
z#1#1#19#4#3#1,0.0
z#1#3#19#5#1#1,0.0
z#1#3#19#5#1#2,0.0
z#1#3#19#5#2#1,0.0
z#1#2#19#5#3#1,0.0
z#1#1#19#5#3#1,0.0
z#1#3#20#3#1#1,0.0
z#1#3#20#3#1#2,0.0
z#1#3#20#3#2#1,0.0
z#1#2#20#3#3#1,0.0
z#1#1#20#3#3#1,0.0
z#1#3#20#4#1#1,0.0
z#1#3#20#4#1#2,0.0
z#1#3#20#4#2#1,0.0
z#1#2#20#4#3#1,0.0
z#1#1#20#4#3#1,0.0
z#1#3#20#5#1#1,0.0
z#1#3#20#5#1#2,0.0
z#1#3#20#5#2#1,0.0
z#1#2#20#5#3#1,0.0
z#1#1#20#5#3#1,0.0
z#1#3#21#3#1#1,0.0
z#1#3#21#3#1#2,0.0
z#1#3#21#3#2#1,0.0
z#1#2#21#3#3#1,0.0
z#1#1#21#3#3#1,0.0
z#1#3#21#4#1#1,0.0
z#1#3#21#4#1#2,0.0
z#1#3#21#4#2#1,0.0
z#1#2#21#4#3#1,0.0
z#1#1#21#4#3#1,0.0
z#1#3#21#5#1#1,0.0
z#1#3#21#5#1#2,0.0
z#1#3#21#5#2#1,0.0
z#1#2#21#5#3#1,0.0
z#1#1#21#5#3#1,0.0
z#1#3#22#3#1#1,0.0
z#1#3#22#3#1#2,0.0
z#1#3#22#3#2#1,0.0
z#1#2#22#3#3#1,0.0
z#1#1#22#3#3#1,0.0
z#1#3#22#4#1#1,0.0
z#1#3#22#4#1#2,0.0
z#1#3#22#4#2#1,0.0
z#1#2#22#4#3#1,0.0
z#1#1#22#4#3#1,0.0
z#1#3#22#5#1#1,0.0
z#1#3#22#5#1#2,0.0
z#1#3#22#5#2#1,0.0
z#1#2#22#5#3#1,0.0
z#1#1#22#5#3#1,0.0
z#1#3#23#3#1#1,0.0
z#1#3#23#3#1#2,0.0
z#1#3#23#3#2#1,0.0
z#1#2#23#3#3#1,0.0
z#1#1#23#3#3#1,0.0
z#1#3#23#4#1#1,0.0
z#1#3#23#4#1#2,0.0
z#1#3#23#4#2#1,0.0
z#1#2#23#4#3#1,0.0
z#1#1#23#4#3#1,0.0
z#1#3#23#5#1#1,0.0
z#1#3#23#5#1#2,0.0
z#1#3#23#5#2#1,0.0
z#1#2#23#5#3#1,0.0
z#1#1#23#5#3#1,0.0
z#1#3#24#3#1#1,0.0
z#1#3#24#3#1#2,0.0
z#1#3#24#3#2#1,0.0
z#1#2#24#3#3#1,0.0
z#1#1#24#3#3#1,0.0
z#1#3#24#4#1#1,0.0
z#1#3#24#4#1#2,0.0
z#1#3#24#4#2#1,0.0
z#1#2#24#4#3#1,0.0
z#1#1#24#4#3#1,0.0
z#1#3#24#5#1#1,0.0
z#1#3#24#5#1#2,0.0
z#1#3#24#5#2#1,0.0
z#1#2#24#5#3#1,0.0
z#1#1#24#5#3#1,0.0
z#1#3#25#3#1#1,0.0
z#1#3#25#3#1#2,0.0
z#1#3#25#3#2#1,0.0
z#1#2#25#3#3#1,0.0
z#1#1#25#3#3#1,0.0
z#1#3#25#4#1#1,0.0
z#1#3#25#4#1#2,0.0
z#1#3#25#4#2#1,0.0
z#1#2#25#4#3#1,0.0
z#1#1#25#4#3#1,0.0
z#1#3#25#5#1#1,0.0
z#1#3#25#5#1#2,0.0
z#1#3#25#5#2#1,0.0
z#1#2#25#5#3#1,0.0
z#1#1#25#5#3#1,0.0
z#1#3#26#3#1#1,0.0
z#1#3#26#3#1#2,0.0
z#1#3#26#3#2#1,0.0
z#1#2#26#3#3#1,0.0
z#1#1#26#3#3#1,0.0
z#1#3#26#4#1#1,0.0
z#1#3#26#4#1#2,0.0
z#1#3#26#4#2#1,0.0
z#1#2#26#4#3#1,0.0
z#1#1#26#4#3#1,0.0
z#1#3#26#5#1#1,0.0
z#1#3#26#5#1#2,0.0
z#1#3#26#5#2#1,0.0
z#1#2#26#5#3#1,0.0
z#1#1#26#5#3#1,0.0
z#1#3#27#3#1#1,0.0
z#1#3#27#3#1#2,0.0
z#1#3#27#3#2#1,0.0
z#1#2#27#3#3#1,0.0
z#1#1#27#3#3#1,0.0
z#1#3#27#4#1#1,0.0
z#1#3#27#4#1#2,0.0
z#1#3#27#4#2#1,0.0
z#1#2#27#4#3#1,0.0
z#1#1#27#4#3#1,0.0
z#1#3#27#5#1#1,0.0
z#1#3#27#5#1#2,0.0
z#1#3#27#5#2#1,0.0
z#1#2#27#5#3#1,0.0
z#1#1#27#5#3#1,0.0
z#1#3#28#3#1#1,0.0
z#1#3#28#3#1#2,0.0
z#1#3#28#3#2#1,0.0
z#1#2#28#3#3#1,0.0
z#1#1#28#3#3#1,0.0
z#1#3#28#4#1#1,0.0
z#1#3#28#4#1#2,0.0
z#1#3#28#4#2#1,0.0
z#1#2#28#4#3#1,0.0
z#1#1#28#4#3#1,0.0
z#1#3#28#5#1#1,0.0
z#1#3#28#5#1#2,0.0
z#1#3#28#5#2#1,0.0
z#1#2#28#5#3#1,0.0
z#1#1#28#5#3#1,0.0
z#1#3#29#3#1#1,0.0
z#1#3#29#3#1#2,0.0
z#1#3#29#3#2#1,0.0
z#1#2#29#3#3#1,0.0
z#1#1#29#3#3#1,0.0
z#1#3#29#4#1#1,0.0
z#1#3#29#4#1#2,0.0
z#1#3#29#4#2#1,0.0
z#1#2#29#4#3#1,0.0
z#1#1#29#4#3#1,0.0
z#1#3#29#5#1#1,0.0
z#1#3#29#5#1#2,0.0
z#1#3#29#5#2#1,0.0
z#1#2#29#5#3#1,0.0
z#1#1#29#5#3#1,0.0
z#1#3#30#3#1#1,0.0
z#1#3#30#3#1#2,0.0
z#1#3#30#3#2#1,0.0
z#1#2#30#3#3#1,0.0
z#1#1#30#3#3#1,0.0
z#1#3#30#4#1#1,0.0
z#1#3#30#4#1#2,0.0
z#1#3#30#4#2#1,0.0
z#1#2#30#4#3#1,0.0
z#1#1#30#4#3#1,0.0
z#1#3#30#5#1#1,0.0
z#1#3#30#5#1#2,0.0
z#1#3#30#5#2#1,0.0
z#1#2#30#5#3#1,0.0
z#1#1#30#5#3#1,0.0
